,user_id_idx,item_id_idx,pred_items,intrsctn_itm@1,recall@1,precision@1,ranks@1,ndcg@1,mrr@1,intrsctn_itm@3,recall@3,precision@3,ranks@3,ndcg@3,mrr@3,intrsctn_itm@5,recall@5,precision@5,ranks@5,ndcg@5,mrr@5,intrsctn_itm@10,recall@10,precision@10,ranks@10,ndcg@10,mrr@10,intrsctn_itm@20,recall@20,precision@20,ranks@20,ndcg@20,mrr@20,intrsctn_itm@50,recall@50,precision@50,ranks@50,ndcg@50,mrr@50,intrsctn_itm@100,recall@100,precision@100,ranks@100,ndcg@100,mrr@100
111,174,[678],"[1604, 642, 1242, 1193, 1576, 1076, 2326, 1870, 2212, 917, 2211, 1528, 523, 1106, 1648, 1300, 1916, 1994, 1489, 1627, 2006, 461, 2256, 1503, 1522, 1915, 2253, 760, 1182, 1935, 932, 1196, 2108, 496, 2429, 2129, 1911, 2386, 1898, 1551, 2355, 1959, 2500, 981, 1211, 2140, 2351, 522, 1582, 1891, 2237, 1858, 1892, 1101, 1185, 1577, 2265, 1381, 2459, 1614, 1964, 1732, 938, 666, 2224, 575, 1078, 1991, 1941, 708, 2328, 2485, 641, 2290, 2369, 2341, 524, 477, 2311, 1696, 1331, 1928, 1704, 1495, 1086, 783, 858, 1089, 2354, 859, 1404, 2385, 217, 1943, 1105, 2144, 2337, 480, 428, 2493]",[],0.0,0.0,[],0.0,0,[],0.0,0.0,[],0.0,0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0
112,176,[683],"[1495, 2326, 796, 2341, 1604, 2371, 2043, 1916, 992, 1331, 1802, 551, 2517, 1364, 1338, 2404, 1057, 1481, 1972, 2432, 1973, 1157, 1441, 1915, 1106, 2227, 2142, 1994, 760, 703, 2369, 2058, 1503, 1959, 1539, 2177, 1779, 1849, 1870, 959, 1976, 1392, 642, 1489, 1044, 1551, 1275, 1203, 2108, 1484, 2220, 1196, 1515, 2347, 1582, 2256, 990, 936, 1381, 1360, 1928, 1522, 1121, 2140, 524, 2224, 2522, 1657, 1468, 1767, 1440, 1626, 1178, 660, 1991, 498, 404, 1373, 1739, 2328, 1911, 1893, 1216, 2042, 2302, 1964, 1704, 315, 1898, 666, 1300, 337, 2062, 1187, 1251, 465, 1837, 811, 554, 1393]",[],0.0,0.0,[],0.0,0,[],0.0,0.0,[],0.0,0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0
113,178,[233],"[2211, 1897, 1582, 2237, 859, 858, 860, 1873, 1556, 642, 571, 1481, 1829, 136, 888, 673, 619, 1177, 2337, 1604, 1976, 710, 1148, 981, 212, 1503, 849, 1168, 2433, 461, 1132, 1032, 2385, 1857, 943, 1785, 1017, 2453, 692, 1251, 1134, 578, 794, 2329, 1147, 465, 1551, 998, 1022, 760, 1211, 1013, 699, 1893, 1380, 2094, 630, 529, 472, 1103, 1489, 698, 1136, 1086, 615, 1896, 124, 2341, 246, 2140, 1974, 20, 2144, 812, 715, 1886, 2271, 820, 1302, 1466, 404, 1015, 1381, 284, 2368, 968, 74, 1991, 1959, 138, 2457, 1268, 705, 530, 935, 240, 1911, 1802, 722, 1360]",[],0.0,0.0,[],0.0,0,[],0.0,0.0,[],0.0,0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0
114,180,"[130, 595, 1201]","[609, 1790, 1604, 2326, 2212, 1196, 760, 2211, 1916, 1959, 2243, 1353, 642, 2407, 2144, 1994, 841, 1689, 2341, 2245, 1911, 2279, 1628, 1892, 1489, 2459, 858, 2007, 2369, 611, 1360, 404, 2515, 1657, 916, 1503, 1193, 1666, 1929, 540, 1011, 1801, 1439, 2210, 2476, 1802, 790, 1063, 1930, 859, 1932, 2256, 1549, 1270, 1522, 1786, 2429, 2108, 1875, 1576, 290, 2290, 2142, 1076, 1338, 1382, 2404, 1555, 1173, 461, 703, 2497, 1582, 2113, 1839, 2237, 800, 412, 2477, 2081, 475, 924, 1648, 225, 1362, 2046, 2016, 860, 1310, 719, 904, 2177, 366, 2098, 783, 1211, 781, 1554, 1422, 638]",[],0.0,0.0,[],0.0,0,[],0.0,0.0,[],0.0,0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0
115,182,[697],"[452, 1346, 2302, 1175, 2133, 2326, 1604, 2211, 1916, 920, 2212, 765, 1196, 1195, 1503, 981, 922, 609, 1551, 2341, 2058, 136, 2237, 1469, 1468, 1489, 760, 1893, 1219, 2369, 858, 2174, 2140, 2200, 1911, 1381, 859, 860, 1083, 2265, 103, 454, 1991, 1702, 820, 1212, 756, 1614, 2104, 2517, 453, 864, 1959, 1802, 2098, 2304, 2465, 2210, 757, 808, 1331, 800, 260, 337, 1338, 642, 1850, 307, 710, 2132, 755, 2256, 2459, 1837, 2224, 1348, 120, 1892, 2192, 887, 2404, 1790, 1994, 1333, 647, 1582, 1759, 2515, 17, 1332, 1680, 1176, 678, 1928, 1011, 1335, 114, 1209, 2290, 666]",[],0.0,0.0,[],0.0,0,[],0.0,0.0,[],0.0,0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0
116,183,"[6, 239]","[1604, 1582, 1495, 2326, 1503, 1873, 796, 1481, 1916, 1106, 609, 571, 1911, 1551, 2043, 1829, 2256, 888, 1522, 1915, 2204, 1976, 1489, 1381, 2140, 2224, 1148, 673, 666, 1972, 760, 1468, 1928, 2432, 1991, 1057, 2369, 1858, 686, 1973, 1959, 212, 2290, 2459, 1705, 1994, 1097, 1704, 2167, 1404, 1943, 1891, 2062, 522, 2433, 981, 337, 1790, 1251, 943, 1132, 1032, 1930, 1168, 465, 1964, 992, 1785, 1849, 794, 1333, 1695, 1392, 1105, 2142, 2354, 1941, 1573, 1203, 2090, 1209, 2360, 2108, 692, 1546, 529, 1702, 843, 1771, 2329, 1757, 1515, 1768, 841, 2094, 2453, 1331, 1147, 510, 1275]",[],0.0,0.0,[],0.0,0,[],0.0,0.0,[],0.0,0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0
117,184,[4],"[2429, 2177, 1870, 1460, 404, 2027, 642, 1898, 1676, 989, 2211, 564, 1648, 2268, 2170, 1000, 833, 1031, 670, 1106, 2373, 2485, 848, 2393, 2048, 461, 1178, 2430, 614, 2468, 1987, 1224, 568, 498, 2517, 1043, 1944, 2484, 2225, 1915, 2341, 2448, 869, 1057, 412, 2146, 2230, 1982, 615, 954, 1835, 1678, 1787, 1612, 1513, 2500, 1252, 1411, 2255, 2359, 638, 2371, 2458, 1604, 513, 741, 563, 1685, 1607, 2350, 1741, 2086, 2118, 419, 1934, 1105, 2169, 2462, 1211, 1474, 1681, 131, 609, 1554, 1813, 800, 1419, 1283, 2254, 1528, 1488, 1950, 1985, 2470, 1320, 2497, 1421, 1964, 584, 1317]",[],0.0,0.0,[],0.0,0,[],0.0,0.0,[],0.0,0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0
118,185,[46],"[2326, 1916, 2369, 1489, 2211, 811, 1604, 2212, 1842, 2373, 10, 2363, 2142, 438, 2522, 2429, 2223, 2306, 642, 1800, 800, 2470, 1826, 340, 550, 217, 2454, 760, 1613, 192, 2346, 1360, 151, 858, 859, 1549, 1304, 1657, 147, 1503, 1994, 524, 2237, 1268, 609, 1003, 373, 2265, 1897, 190, 860, 1612, 522, 1614, 1178, 1582, 2256, 1106, 1398, 1779, 1712, 1522, 2341, 165, 551, 172, 187, 2140, 1551, 1254, 1915, 1892, 1217, 1216, 1898, 1911, 2278, 2074, 127, 2337, 461, 771, 385, 2423, 2459, 1748, 136, 1959, 1573, 2372, 925, 309, 1484, 1607, 2361, 1534, 2098, 1941, 2108, 2210]",[],0.0,0.0,[],0.0,0,[],0.0,0.0,[],0.0,0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0
119,186,[386],"[1994, 2108, 2058, 1469, 524, 1897, 2211, 1858, 477, 1481, 2326, 1664, 2130, 2027, 2206, 642, 1898, 55, 1976, 1696, 2513, 1089, 1869, 1556, 1916, 2272, 2237, 522, 794, 1648, 1178, 1410, 297, 753, 2227, 1115, 657, 1707, 465, 2039, 1011, 2311, 859, 1251, 858, 461, 1857, 1468, 993, 853, 651, 2312, 2097, 2464, 1401, 1870, 1868, 986, 2275, 1371, 686, 2473, 1685, 1157, 2449, 2081, 2351, 517, 486, 2292, 2016, 1474, 990, 1845, 485, 95, 601, 1920, 860, 2459, 1614, 2232, 411, 2342, 2369, 136, 849, 970, 729, 992, 240, 1901, 454, 1501, 1706, 2503, 48, 364, 1955, 1980]",[],0.0,0.0,[],0.0,0,[],0.0,0.0,[],0.0,0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0
120,187,"[494, 39, 713]","[1604, 2326, 2429, 2027, 2341, 524, 1898, 609, 1916, 1489, 2517, 1503, 1911, 1802, 1870, 2256, 1338, 1648, 1522, 522, 2404, 1551, 2459, 2142, 1627, 2140, 2212, 2129, 1495, 704, 2290, 1381, 2206, 932, 1460, 1790, 55, 959, 1991, 1539, 1891, 841, 551, 2253, 1404, 1704, 2369, 2351, 454, 1044, 1943, 1101, 981, 1573, 217, 2210, 1941, 480, 833, 1057, 2376, 2272, 2311, 1029, 2232, 1582, 1353, 2098, 2090, 642, 1484, 1942, 2170, 2328, 1987, 657, 796, 1196, 2312, 990, 1333, 1224, 1930, 703, 1216, 2430, 790, 843, 992, 2485, 1300, 1915, 412, 2074, 1757, 1373, 1928, 1142, 800, 2224]",[],0.0,0.0,[],0.0,0,[],0.0,0.0,[],0.0,0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0
121,188,[714],"[2326, 1300, 1916, 760, 1489, 1582, 1106, 1959, 1604, 1915, 609, 2369, 2212, 1873, 642, 2218, 1662, 1870, 522, 436, 1766, 571, 1964, 2360, 2429, 1829, 2224, 888, 217, 1503, 1438, 1928, 666, 811, 1011, 247, 1705, 1790, 2211, 1842, 1349, 1254, 2119, 2291, 2373, 673, 2470, 2354, 10, 1275, 1468, 1304, 1460, 2074, 2167, 686, 675, 438, 2363, 1148, 2341, 498, 461, 1364, 2140, 704, 992, 1551, 480, 1000, 1911, 212, 2142, 989, 2519, 1360, 462, 2522, 1252, 841, 923, 1491, 937, 1295, 800, 2223, 2088, 1800, 981, 172, 2361, 2278, 1573, 1779, 2196, 2433, 2210, 2306, 340, 615]",[],0.0,0.0,[],0.0,0,[],0.0,0.0,[],0.0,0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0
122,189,"[320, 281, 86]","[2326, 1916, 1604, 2086, 2351, 642, 1582, 2369, 2212, 2211, 1702, 283, 1481, 1873, 609, 775, 1850, 1503, 1911, 694, 461, 811, 247, 2084, 2373, 2292, 1842, 992, 1976, 10, 1495, 571, 1904, 524, 2341, 2363, 2459, 760, 1829, 1106, 438, 2522, 2058, 1994, 888, 1740, 1263, 598, 1211, 981, 2500, 1551, 2223, 2306, 1388, 2470, 2227, 1928, 673, 1893, 2224, 794, 666, 2509, 2290, 1870, 2210, 81, 1748, 1802, 1869, 522, 1790, 1800, 2085, 800, 550, 1275, 2404, 2520, 1613, 2517, 1915, 1943, 2311, 1704, 1251, 1404, 29, 686, 1348, 1892, 841, 1381, 862, 938, 1338, 2093, 2238, 563]",[],0.0,0.0,[],0.0,0,[],0.0,0.0,[],0.0,0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0
123,190,[6],"[1870, 1300, 1779, 2256, 2326, 1522, 941, 2497, 2046, 1604, 1134, 1000, 1331, 2429, 522, 2485, 498, 1898, 1916, 1891, 1893, 2271, 2484, 636, 642, 348, 760, 541, 989, 1415, 1941, 1106, 2312, 480, 1411, 2042, 1835, 881, 1489, 1627, 2027, 524, 2230, 670, 1495, 1503, 1139, 741, 2268, 1985, 1745, 563, 2265, 131, 314, 1142, 1252, 2376, 2074, 481, 1582, 1614, 1915, 848, 614, 1569, 1551, 932, 1364, 2225, 1809, 1471, 2098, 1349, 2328, 568, 781, 1484, 1648, 483, 2020, 2269, 2369, 1121, 1381, 2371, 2140, 2253, 461, 621, 693, 1157, 2310, 938, 1360, 870, 1869, 1911, 1654, 1917]",[],0.0,0.0,[],0.0,0,[],0.0,0.0,[],0.0,0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0
124,192,[261],"[1489, 217, 1304, 2278, 2211, 172, 1254, 1491, 1217, 2074, 2337, 2140, 2196, 2360, 2361, 1484, 2326, 2212, 1490, 522, 1573, 684, 203, 1121, 1604, 1397, 585, 1870, 1196, 1398, 1916, 1837, 2271, 2347, 1438, 1893, 1600, 391, 1768, 1097, 859, 858, 1546, 860, 1932, 788, 2445, 195, 2245, 2328, 184, 958, 2515, 760, 1269, 66, 61, 1930, 1892, 2516, 609, 975, 1134, 2183, 1959, 1227, 996, 1481, 2369, 1805, 382, 1779, 1179, 2294, 983, 1416, 621, 1533, 233, 2129, 1804, 1229, 2082, 1836, 136, 1338, 1524, 590, 1076, 2042, 1177, 2340, 1399, 1302, 1911, 483, 2075, 1019, 1748, 2444]",[],0.0,0.0,[],0.0,0,[],0.0,0.0,[],0.0,0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0
125,193,"[6, 1988]","[2429, 642, 2211, 1604, 1106, 522, 833, 1000, 2170, 974, 1915, 2430, 1582, 1224, 461, 568, 2376, 704, 480, 2326, 2212, 1987, 2225, 2456, 665, 2237, 694, 1809, 1388, 2292, 504, 563, 1768, 1964, 2074, 1471, 1873, 1153, 1196, 829, 1950, 1211, 1917, 858, 2142, 938, 1911, 1156, 1263, 1916, 2290, 648, 859, 1105, 1705, 1503, 1331, 2210, 2194, 81, 2096, 2169, 524, 1893, 571, 2354, 1001, 1134, 564, 1870, 915, 1829, 1886, 901, 888, 1489, 1086, 252, 2502, 448, 46, 2311, 1089, 227, 662, 1522, 986, 1423, 2399, 1161, 1612, 2070, 2459, 2271, 2181, 15, 1597, 136, 1434, 1340]",[],0.0,0.0,[],0.0,0,[],0.0,0.0,[],0.0,0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0
126,194,"[1188, 38]","[2211, 2341, 1994, 2326, 2351, 2393, 2108, 2517, 2237, 1944, 1802, 1916, 1338, 1474, 2404, 1604, 1503, 1678, 1106, 2027, 1513, 2359, 1551, 2212, 2181, 708, 477, 1858, 1539, 959, 1915, 1381, 2140, 1105, 486, 858, 859, 974, 860, 1044, 2105, 1664, 1991, 1495, 223, 990, 1648, 1554, 1468, 2429, 1089, 2369, 496, 703, 376, 2137, 2006, 1696, 1333, 1740, 337, 381, 2456, 1911, 498, 2256, 829, 981, 1705, 1671, 1209, 665, 2392, 1964, 760, 1582, 1160, 1115, 1522, 2144, 598, 2486, 796, 2177, 2384, 2084, 1720, 551, 2228, 1662, 2337, 483, 1153, 704, 1305, 2311, 757, 1670, 2238, 619]",[],0.0,0.0,[],0.0,0,[],0.0,0.0,[],0.0,0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0
127,195,"[874, 733, 180]","[1353, 2211, 2326, 2341, 2429, 638, 682, 1605, 2404, 783, 1109, 1802, 2517, 1916, 516, 1604, 1106, 2086, 1338, 1193, 989, 1915, 769, 1869, 2040, 2237, 858, 2212, 2109, 859, 959, 1870, 860, 2144, 1539, 704, 2058, 832, 1709, 551, 1729, 283, 702, 1044, 642, 541, 848, 1772, 646, 1469, 2210, 2515, 635, 1893, 2287, 2369, 1919, 2470, 775, 990, 1964, 136, 658, 1702, 2230, 2380, 615, 710, 531, 1896, 2400, 1302, 1131, 1105, 2458, 831, 1160, 1898, 2320, 1134, 1911, 1349, 1360, 2265, 2268, 1850, 2113, 765, 1224, 2256, 857, 1614, 1627, 483, 2130, 619, 833, 609, 486, 2477]",[],0.0,0.0,[],0.0,0,[],0.0,0.0,[],0.0,0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0
128,196,[46],"[2384, 1196, 2086, 1106, 1604, 2211, 1133, 2326, 1915, 1911, 760, 498, 1115, 283, 1614, 2265, 1916, 1447, 1870, 1959, 1501, 1477, 1850, 2351, 1702, 2212, 775, 1964, 1503, 858, 2027, 2341, 1898, 2523, 609, 860, 1551, 859, 2237, 1994, 642, 1869, 2429, 2085, 2459, 2354, 2210, 2274, 1582, 2300, 2084, 2119, 2016, 1802, 2517, 1157, 2404, 2311, 1381, 630, 1099, 1029, 2108, 1291, 1569, 1173, 279, 1920, 1089, 619, 2290, 989, 1338, 1991, 2437, 1912, 1982, 2140, 2520, 24, 1972, 1627, 848, 2268, 1718, 1790, 1596, 1318, 1488, 1360, 2098, 2256, 1194, 974, 136, 829, 1522, 1648, 1623, 1011]",[],0.0,0.0,[],0.0,0,[],0.0,0.0,[],0.0,0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0
129,197,"[545, 692]","[2371, 2464, 2016, 993, 485, 2459, 794, 1534, 1990, 2211, 2098, 985, 1702, 2334, 2038, 1161, 604, 1850, 1617, 600, 389, 371, 594, 384, 1231, 2500, 2322, 672, 706, 860, 554, 2246, 1773, 1345, 1550, 1006, 1312, 198, 1035, 1326, 89, 858, 859, 2492, 2237, 1604, 1440, 2233, 1190, 2052, 619, 237, 2210, 1134, 80, 469, 579, 346, 2513, 135, 1196, 824, 2103, 1223, 1689, 642, 654, 2012, 1952, 997, 1101, 176, 2191, 2024, 127, 1623, 1353, 1239, 241, 1201, 938, 1860, 2465, 760, 432, 1157, 1317, 2375, 1977, 1571, 1870, 1948, 1067, 1349, 215, 1451, 399, 1909, 547, 1943]",[],0.0,0.0,[],0.0,0,[],0.0,0.0,[],0.0,0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0
130,199,[130],"[609, 1790, 2211, 1196, 1604, 2326, 1481, 2256, 1522, 2237, 551, 2224, 760, 666, 1689, 1364, 1916, 858, 1959, 1106, 1976, 2212, 1628, 1915, 1994, 1928, 1495, 1503, 859, 2007, 1441, 1929, 2341, 1029, 2086, 2167, 916, 2311, 1551, 1666, 1178, 540, 1891, 860, 1801, 1157, 2108, 1582, 1930, 1932, 1875, 611, 2058, 290, 1270, 1549, 1839, 1941, 1555, 924, 1173, 1408, 1898, 1134, 1554, 1381, 404, 1911, 1057, 2371, 2459, 1382, 2142, 1802, 1362, 2140, 136, 2369, 1251, 2027, 796, 2271, 465, 992, 2081, 1991, 1685, 719, 2312, 2517, 610, 1373, 366, 1338, 619, 904, 1422, 1748, 1056, 953]",[],0.0,0.0,[],0.0,0,[],0.0,0.0,[],0.0,0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0
131,201,"[5, 278]","[1893, 2310, 642, 2326, 1105, 2211, 2027, 1898, 1484, 1121, 461, 1916, 1302, 1648, 1311, 1837, 2347, 2142, 1705, 1600, 1604, 938, 1106, 1550, 1892, 611, 2445, 1211, 570, 2328, 2311, 2455, 2318, 448, 2475, 2369, 1324, 2212, 1290, 1489, 2256, 1522, 455, 1143, 975, 931, 858, 1525, 1086, 958, 1442, 1744, 725, 1284, 1216, 1089, 1205, 1029, 859, 0, 496, 1520, 1455, 1836, 187, 2321, 470, 1481, 702, 1779, 95, 1120, 510, 507, 2519, 184, 1083, 841, 589, 1126, 2373, 993, 136, 1546, 2263, 2379, 2015, 977, 1891, 292, 1317, 760, 1408, 225, 1357, 1994, 2108, 1399, 412, 1366]",[],0.0,0.0,[],0.0,0,[],0.0,0.0,[],0.0,0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0
132,202,[395],"[1604, 2211, 2326, 2212, 1196, 760, 609, 1916, 1134, 1959, 1994, 1489, 2311, 1029, 992, 642, 2108, 2271, 1503, 1870, 1897, 1408, 858, 1582, 1057, 2058, 524, 2227, 2256, 859, 2369, 1551, 1495, 1522, 2027, 1460, 2144, 2142, 1898, 1790, 2140, 2224, 498, 1275, 860, 666, 1484, 1106, 1381, 1911, 2210, 1892, 1468, 1705, 1928, 2119, 708, 1991, 2237, 1748, 2312, 2042, 1873, 2167, 477, 461, 2337, 1712, 1858, 1481, 1121, 1891, 136, 2444, 2485, 337, 974, 217, 2290, 1115, 2515, 796, 2206, 486, 1331, 1664, 1648, 2459, 621, 849, 704, 1955, 1011, 1915, 1372, 1941, 862, 1173, 223, 1404]",[],0.0,0.0,[],0.0,0,[],0.0,0.0,[],0.0,0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0
133,203,[1401],"[1196, 2513, 1604, 2211, 2225, 2429, 1582, 787, 760, 2265, 524, 2027, 1503, 2326, 1959, 694, 858, 1222, 1898, 1551, 1614, 642, 1873, 1173, 1408, 1648, 2292, 2058, 2256, 2140, 2057, 1489, 2210, 878, 1469, 1522, 81, 1381, 1911, 2459, 1916, 684, 279, 859, 630, 2016, 2144, 1077, 1263, 1718, 860, 1991, 977, 571, 2514, 1201, 2206, 1106, 1705, 2237, 615, 786, 1254, 1360, 1468, 55, 1353, 1829, 618, 2424, 2311, 888, 1657, 1686, 1029, 974, 1929, 710, 504, 2271, 563, 1994, 2203, 619, 115, 1891, 1011, 2130, 2515, 961, 1576, 960, 2142, 824, 528, 2272, 833, 1333, 2448, 952]",[],0.0,0.0,[],0.0,0,[],0.0,0.0,[],0.0,0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0
134,204,"[345, 170]","[1604, 1106, 1779, 1915, 1484, 609, 1121, 2098, 2211, 1364, 2347, 1178, 1837, 800, 1964, 1600, 541, 1928, 1994, 2142, 2513, 1300, 1503, 1441, 1485, 2341, 1275, 1911, 2224, 666, 1219, 2445, 551, 1685, 2225, 2354, 1582, 1139, 496, 787, 1790, 1551, 958, 1492, 510, 1105, 2167, 1802, 2328, 2108, 1089, 860, 1534, 975, 1489, 2379, 2459, 1546, 513, 2144, 1255, 2023, 992, 1569, 2265, 963, 522, 1934, 1338, 1520, 2486, 2269, 2140, 792, 103, 1381, 1972, 2404, 1896, 1216, 859, 2218, 2290, 1987, 1404, 1767, 507, 2042, 1113, 2326, 1996, 1704, 1192, 2030, 1468, 1858, 1995, 1943, 1614, 2210]",[],0.0,0.0,[],0.0,0,[],0.0,0.0,[],0.0,0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0
135,206,[46],"[2326, 609, 1916, 1604, 1870, 1353, 1790, 2211, 2369, 642, 636, 2212, 2210, 638, 2237, 2144, 1911, 760, 1360, 1657, 841, 783, 247, 1898, 811, 1842, 1495, 1959, 1582, 1481, 1193, 461, 2373, 1161, 2329, 2256, 1522, 800, 2515, 10, 1605, 516, 2341, 635, 2522, 2265, 2363, 1689, 438, 2459, 790, 769, 1614, 2290, 666, 1826, 1549, 1451, 1699, 1489, 858, 404, 2223, 859, 1211, 541, 1929, 1930, 2306, 2404, 1106, 857, 1076, 2113, 1666, 614, 1576, 2142, 637, 1109, 1800, 1928, 1976, 781, 2477, 1702, 2109, 796, 2007, 916, 1802, 1439, 1648, 765, 1873, 1067, 1801, 2098, 1628, 540]",[],0.0,0.0,[],0.0,0,[],0.0,0.0,[],0.0,0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0
136,207,[324],"[2086, 2212, 283, 775, 2237, 2085, 2520, 2084, 1343, 1892, 2137, 376, 2279, 1106, 1318, 981, 886, 1901, 1919, 1955, 635, 1135, 1915, 432, 1823, 2420, 2130, 452, 789, 1346, 213, 2512, 828, 1702, 1604, 2444, 2266, 1175, 2133, 2055, 428, 2302, 2351, 1906, 279, 1771, 866, 865, 99, 1134, 1421, 2369, 991, 509, 2474, 1288, 1017, 495, 1036, 2226, 2400, 1701, 833, 1136, 44, 277, 2215, 1133, 1213, 626, 475, 603, 1719, 1013, 2142, 765, 1148, 1964, 1394, 1150, 282, 920, 820, 1193, 767, 1693, 1203, 1850, 1331, 1277, 178, 1607, 812, 2119, 1893, 1979, 281, 1105, 1856, 1115]",[],0.0,0.0,[],0.0,0,[],0.0,0.0,[],0.0,0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0,[],0.0,0.0
